Tweet Time Shift,Tweet Category,Twitter User Duration,Verified User,User Tweet Count,User Followers,Friends Count,User Listed,Tweet Word Count,Sentiment Score,Parent Tweet Count,Hash Tags Count,Mentions Count,Media Count,Retweets,Likes
1,4,1248,0,393979,21678,19665,0,74,1,2,0,50,0,0,0
1,4,471,0,8110,490,583,8,27,0,1,0,1,0,4,0
1,4,309,0,3047,27,318,0,13,0,1,0,1,1,2,0
1,4,5060,1,11269,12786,2120,546,19,0,1,0,2,0,8,0
1,4,1728,1,43934,134018,6874,454,17,-1,1,0,1,0,0,3
4,4,2354,1,2603,7515,843,68,28,0,1,0,1,0,1193,0
4,4,4988,1,424101,54138,3682,885,28,0,1,0,1,0,1193,0
4,4,4881,1,51407,2475,4585,77,28,0,1,0,1,0,1193,0
4,4,4938,1,77675,37671,1777,1222,28,0,1,0,1,0,1193,0
4,4,4069,1,22065,3070,1838,54,28,0,1,0,1,0,1193,0
4,4,2916,1,271854,223070,4008,2056,28,0,1,0,1,0,1193,0
4,4,4700,1,9321,11797,1805,229,20,1,1,0,2,0,1,0
4,4,4204,1,90974,251078,1853,4833,28,0,1,0,1,0,1193,0
4,4,5100,1,25750,4177,1129,135,28,0,1,0,1,0,1193,0
4,4,4903,1,28707,6654,1071,201,28,0,1,0,1,0,1193,0
4,4,2768,1,83098,198535,4220,503,28,0,1,0,1,0,1193,0
4,4,597,1,20489,5290,1918,37,28,0,1,0,1,0,1193,0
4,4,5063,1,189367,7733,984,295,18,0,1,0,1,0,0,1
4,4,3097,1,19488,994835,646,2582,40,1,1,0,1,0,22,272
4,4,5306,1,22368,18480,5632,120,28,0,1,0,1,0,1193,0
4,4,3377,1,93346,2857,1425,65,28,0,1,0,1,0,1193,0
3,4,1217,1,31900,176726,1067,480,28,0,1,0,1,0,1193,0
3,4,3991,1,70134,4547,6904,138,28,0,1,0,1,0,1193,0
3,4,4537,1,865770,168403,15267,2085,28,0,1,0,1,0,1193,0
3,4,4960,1,15526,3351,197,120,28,0,1,0,1,0,1193,0
3,4,4975,1,39665,3289,3632,131,28,0,1,0,1,0,1193,0
3,4,4979,1,168247,68701,53343,705,23,1,1,0,1,0,411,0
3,4,5252,1,8434,13985,4231,247,25,1,1,0,1,0,2,0
3,4,4542,1,393,27074,1464,230,20,-1,1,0,1,0,345,0
3,4,4865,1,138865,23843,7227,1122,20,-1,1,0,1,0,345,0
2,4,4872,1,46855,5141,786,127,18,1,1,0,2,0,1,0
2,4,5774,1,111889,29927,10686,1172,20,-1,1,0,1,0,345,0
1,4,3920,1,12012,961,323,15,52,0,1,0,3,0,0,2
1,4,5002,1,54530,13316,3073,374,20,-1,1,0,1,0,345,0
1,4,4958,1,7712,561604,749,6740,18,1,1,0,1,0,1,50
1,4,5007,1,12089,5473,3269,109,18,0,1,0,2,0,5,0
1,4,4860,1,78836,16272,3855,504,12,1,1,0,1,0,2,12
1,4,2436,1,23593,245136,1813,6142,25,1,1,0,1,0,7865,0
1,4,5241,1,85559,7644,6632,708,20,-1,1,0,1,0,345,0
1,4,5115,1,49114,10531,110,497,21,0,1,0,1,0,42,0
1,4,4367,1,31220,57595,462,845,44,0.5,0,0,1,0,5,3
1,4,4936,1,58829,27056,169,1009,41,0,1,0,1,0,0,2
1,4,4460,1,218407,6039,514,140,21,0,1,0,1,0,42,0
4,4,5061,1,149214,90474,2267,1150,21,0,1,0,1,0,42,0
4,4,4945,1,4713,20443,89,569,41,-0.2,1,0,3,0,1,8
4,4,4879,1,17461,166473,1198,658,5,0,1,0,1,0,0,15
4,4,4962,1,31172,86909,137,711,11,1,1,0,1,0,2,0
4,4,4966,1,47219,293171,1654,2796,23,1,1,0,1,0,2,0
4,4,4855,1,35966,15933,2902,547,20,-1,1,0,1,0,345,0
4,4,5655,1,432602,50726,25992,1561,20,-1,1,0,1,0,345,0
4,4,4267,1,36012,8075,999,138,20,-1,1,0,1,0,345,0
4,4,5019,1,25530,15441,5388,383,24,0,1,0,1,0,5,0
3,4,4998,1,247281,52248,35231,2384,24,-1,1,0,4,0,0,1
1,4,3754,0,284548,2258,4976,33,20,-1,0,4,0,1,0,1
1,4,31,0,172,11,371,0,18,1,1,3,1,0,1,0
1,4,3444,0,30060,23071,460,35,26,-1,1,3,1,0,5,0
1,4,3622,0,3673,1314,1809,9,20,0,1,1,3,0,7,0
1,4,499,0,120,3,14,0,28,0,0,5,0,1,0,0
1,4,5775,0,20958,850,1128,68,14,1,0,2,0,0,0,0
4,4,1127,0,4875,223,412,8,44,1,0,1,0,0,0,0
4,4,3479,1,50304,2422,1552,68,37,-0.333,0,3,0,1,0,1
4,4,1928,0,16664,162,767,0,22,0,1,1,1,0,16,0
4,4,4215,0,483558,1718,1014,91,22,0,1,1,1,0,16,0
4,4,4622,0,128774,1138,2228,54,22,0,1,1,1,0,16,0
4,4,886,0,5038,67,209,0,22,0,1,1,1,0,16,0
4,4,1007,0,176067,1311,2740,3,22,0,1,1,1,0,16,0
4,4,1724,0,840,23,78,1,22,0,1,1,1,0,16,0
4,4,3970,0,27514,3561,4945,33,22,0,1,1,1,0,16,0
4,4,1338,0,163393,1068,1813,1,17,0,1,1,1,0,4,0
4,4,5244,0,39293,3272,2063,76,20,0,1,1,3,0,7,0
3,4,2439,0,611444,9319,442,615,16,0,1,2,2,0,1,0
3,4,1708,0,70576,15754,6949,111,14,0,0,2,1,1,1,1
3,4,3732,0,427633,2065,325,45,22,0,1,1,1,0,16,0
3,4,4704,0,79762,315,605,9,9,1,1,1,0,0,0,0
3,4,386,0,113,1226,120,2,20,0,1,1,3,0,7,0
3,4,1755,0,9071,123,167,0,22,0,1,1,1,0,16,0
3,4,1144,0,34560,475,1008,3,22,0,1,1,1,0,16,0
3,4,1445,0,15694,569,1079,6,22,0,1,1,1,0,16,0
3,4,4140,0,5289,64,340,2,22,0,1,1,1,0,16,0
3,4,3088,0,2585,4609,758,42,20,0,1,1,3,0,7,0
3,4,3058,0,2729,155,498,2,22,0,1,1,1,0,16,0
3,4,204,0,18096,974,382,26,22,0,1,1,1,0,16,0
3,4,3398,0,160202,2498,3436,38,22,0,1,1,1,0,16,0
3,4,1217,0,23400,1117,996,14,22,0,1,1,1,0,16,0
3,4,1304,0,3310,42786,121,91,27,0,0,1,0,0,16,162
3,4,2694,0,11875,1198,527,11,20,0,1,1,3,0,7,0
3,4,118,0,719,305,459,0,32,-1,0,9,0,0,0,0
3,4,4438,0,12031,4676,976,187,25,-1,1,0,1,0,1,0
3,4,4063,0,3931,2842,1915,353,48,-1,1,1,0,0,1,5
3,4,2012,0,3240,2889,482,18,20,0,1,1,3,0,7,0
3,4,678,0,1872,1550,659,3,20,0,1,1,3,0,7,0
3,4,5039,1,25936,131109,1966,1268,37,0,0,1,3,1,7,14
2,4,4992,0,71577,215,1718,9,22,-1,1,1,1,0,322,0
2,4,753,0,650,82,56,0,13,0,0,4,0,1,0,0
2,4,65,0,344,6,88,0,9,0,1,1,2,0,1,0
1,4,4740,0,1983007,4203,4363,703,22,-1,1,1,1,0,9,0
1,4,3349,0,48754,973,2702,8,22,-1,1,1,1,0,9,0
1,4,2074,0,11634,49,102,0,21,0,1,1,1,0,17,0
1,4,4251,0,103826,1705,1825,67,22,-1,1,1,1,0,9,0
1,4,5266,0,7723,1863,814,35,17,0,0,1,1,1,0,0
1,4,4948,0,27897,6197,549,81,15,0,0,2,0,0,0,0
1,4,2458,0,280557,788,937,82,21,-1,1,1,1,0,14,0
1,4,4513,0,162474,3004,4918,27,21,0,1,1,1,0,17,0
1,4,3407,0,87858,209,544,6,21,0,1,1,1,1,672,0
1,4,14,0,82,139,259,0,16,0,1,0,1,0,2,0
1,4,951,0,181222,733,1385,28,24,0,1,0,1,0,213,0
1,4,816,0,4938,110,184,4,24,0,1,0,1,0,213,0
1,4,1,0,6,1,17,0,21,0,0,2,3,0,0,0
1,4,249,0,4291,44,115,0,24,0,1,0,1,0,213,0
1,4,1444,0,6224,43,66,3,7,0,1,2,1,0,619,0
1,4,3033,0,16618,386,873,5,41,-0.714,0,1,0,0,0,2
1,4,4901,0,11378,102,1301,1,27,0,1,0,1,0,7,0
1,4,255,0,391,95,370,0,24,1,1,1,1,0,26,0
1,4,373,0,39091,341,19,1,24,1,1,1,1,0,26,0
1,4,800,0,16938,87,710,0,24,0,1,0,1,0,213,0
1,4,779,0,8107,80,73,0,24,0,1,0,1,0,213,0
1,4,1230,0,35005,21764,21005,2,16,0,1,0,1,0,2,0
1,4,993,0,178907,7219,7529,24,15,-1,1,2,3,0,4,0
1,4,627,0,93827,32182,18774,64,15,-1,1,2,3,0,4,0
1,4,1060,0,9919,607,1847,3,27,0,1,13,0,0,2,2
1,4,4909,0,464480,5073,985,172,16,0,1,5,1,0,3,0
1,4,828,0,34953,99,120,0,24,0,1,0,1,0,213,0
1,4,1294,0,23208,226,1203,2,24,0,1,0,1,0,213,0
1,4,1060,0,15485,41,8,0,8,0,0,1,0,0,0,0
1,4,3753,0,3513,11,40,0,34,1,0,1,0,0,0,0
1,4,539,0,8142,418,160,2,24,0,1,0,1,0,213,0
1,4,492,0,16499,527,640,14,24,0,1,0,1,0,213,0
1,4,1133,0,48,1,4,0,21,0,1,0,1,0,400,0
1,4,1155,0,162227,22568,13318,109,15,-1,1,2,3,0,4,0
1,4,236,0,287,17,72,0,27,0,1,0,1,0,7,0
1,4,3681,0,21850,102719,813,135,23,0,0,8,0,1,3,4
1,4,45,0,1254,78,703,1,7,1,0,2,0,2,0,0
1,4,3893,0,22401,149,1375,4,26,0,1,0,1,0,2,0
1,4,2100,0,25807,663,288,1,9,0,1,2,1,1,18,0
1,4,4921,0,32309,8309,233,24,26,0,1,0,1,0,2,0
1,4,4680,0,5508,190,630,6,24,0,1,0,1,0,213,0
1,4,3516,0,14247,1072,775,9,21,1,0,3,0,1,0,9
1,4,7,0,346,48,172,0,12,0,0,3,0,1,0,0
1,4,4525,0,26861,227,652,12,24,1,1,1,1,0,26,0
1,4,1026,0,12470,312,949,4,24,0,1,0,1,0,213,0
1,4,108,0,704,17,330,6,7,0,1,2,1,0,619,0
1,4,1116,0,2133,77,111,0,24,1,1,1,1,0,26,0
1,4,3601,0,4209,2335,388,14,10,0,0,1,0,0,0,0
1,4,3909,0,21486,366,4273,2,24,0,1,0,1,0,213,0
1,4,2160,0,10374,689,1935,5,24,0,1,0,1,0,213,0
1,4,502,0,3,0,0,0,21,0,1,0,1,0,400,0
1,4,3076,0,47983,552,867,6,9,0,1,3,1,1,8,0
1,4,3320,0,515,186,2059,0,24,0,1,0,1,0,213,0
1,4,1473,0,4009,52,600,0,19,0,1,0,1,0,14,0
1,4,2599,0,38182,361,393,3,24,0,1,0,1,0,213,0
1,4,3995,0,248807,304,654,32,24,0,1,0,1,0,213,0
1,4,2722,0,6409,174,587,1,21,0,1,1,1,1,672,0
3,4,4971,1,76873,262331,8565,2599,33,0,0,4,1,1,8300,18
3,4,4860,1,1365,1850,243,28,13,0,1,1,2,1,2,9
1,4,5099,1,67802,140402,3172,1831,15,0,0,0,0,0,3,1
1,4,5027,1,2602,1799,1667,145,15,-1,0,0,0,1,0,0
1,4,5609,1,195347,1047964,2175,4891,32,1,1,0,0,0,0,6
1,4,4484,1,18982,9004,317,179,26,1,1,0,0,0,0,15
1,4,4984,1,84846,50716,3268,393,10,0,1,0,1,0,0,2
4,4,5408,1,53396,31778,1598,259,43,0,1,1,1,0,2,6
4,4,4951,1,291393,84536,2168,2475,26,0,0,11,1,0,0,3
4,4,4327,1,29692,30440,624,74,35,0,1,0,1,0,0,1
4,4,4003,1,24178,8138,586,157,22,1,1,1,1,0,45,0
4,4,5110,1,401107,2869782,231939,18707,20,1,0,1,0,0,13235,134
4,4,4775,1,139148,15057,909,360,27,-1,1,0,1,0,0,1
4,4,4317,1,68938,22902,2772,298,38,-1,0,1,0,1,0,3
4,4,5616,1,70377,2681,1055,159,48,1,0,1,0,1,0,0
4,4,4971,1,38489,9289,1399,163,7,0,1,0,0,0,0,3
4,4,5243,1,61291,219472,56616,4375,15,0,0,0,0,0,0,0
4,4,5105,1,1316,7036,7756,218,2,0,1,0,0,0,0,0
4,4,5598,1,113870,119149,5715,2410,27,1,0,0,0,0,1,4
4,4,5025,1,16781,16471,36,371,14,0,0,0,0,0,577,6082
3,4,2928,1,409555,242728,9421,1694,12,0,0,0,0,1,2,4
3,4,5008,1,392260,350724,317,2635,15,0,0,2,0,1,12,77
3,4,4533,1,38934,158710,1500,1087,20,0,0,1,1,1,5,34
3,4,4388,1,44247,72097,1365,831,26,0,1,0,1,0,4,0
3,4,5049,1,47251,43923,78,81,28,-1,0,2,2,1,0,0
3,4,2097,1,87891,468626,290,287,10,0,0,0,0,2,20,284
3,4,3936,1,36642,28457,828,110,8,0,0,0,0,0,1,1
3,4,4908,1,162203,2022203,68088,4942,5,-1,0,0,1,0,8500,32
3,4,4319,1,16791,6142,4046,48,52,1,1,0,2,0,0,2
3,4,730,1,6029,236081,264,764,31,0,0,1,1,1,15,108
3,4,4089,1,64969,255545,886,686,6,0,0,2,0,0,1,4
3,4,3844,1,85773,8603,613,154,27,1,1,0,1,0,12,0
1,4,3829,0,379,41,109,3,11,0,0,0,0,0,0,0
1,4,20,0,1103,35,76,0,12,0,1,0,1,0,0,0
1,4,3952,0,5290,226,553,2,15,0,0,1,0,0,0,0
1,4,1006,0,2258,42,6,0,4,0,0,0,0,4,0,1
1,4,3171,0,42565,1266,419,6,22,1,1,0,1,1,5,0
1,4,397,0,33,1,62,0,5,0,0,0,0,1,0,0
1,4,3672,0,83914,977,148,19,11,0,0,0,0,0,0,0
1,4,0,0,1,0,2,0,20,0,0,0,0,0,0,0
1,4,364,0,427,108,95,0,27,0.333,1,0,1,0,1,0
1,4,1565,0,27248,1315,1398,15,53,-0.429,0,0,0,0,0,1
1,4,39,0,351,5,20,0,19,-1,1,0,1,0,62,0
1,4,3538,0,1718,89,233,1,13,0,1,0,2,0,0,0
1,4,4842,1,12184,211548,18,1270,10,-1,1,0,1,0,0,1
1,4,4659,0,4474,305,420,15,31,0,0,0,0,0,0,0
1,4,22,0,6,0,0,0,5,-1,1,0,0,0,0,0
4,4,3952,0,5290,226,553,2,15,0,0,1,0,0,0,1
4,4,39,0,28009,186,179,0,19,-1,1,0,1,0,168,0
4,4,3082,0,437,12,151,0,14,-1,0,0,1,0,0,0
4,4,3964,0,11561,333,614,2,4,0,1,0,1,1,0,2
4,4,256,0,91,46,148,0,25,-0.333,1,0,0,0,1,3
4,4,588,0,2651,128,692,2,29,-1,1,0,2,0,0,2
4,4,634,0,12493,444,220,1,38,0.333,0,0,1,0,0,0
4,4,2977,0,14124,393,562,1,4,0,1,0,1,0,0,0
4,4,1246,0,57943,1981,1866,4,9,0,1,0,0,0,0,0
4,4,868,0,19514,986,3687,1,4,0,1,0,1,1,0,0
4,4,3473,0,53758,531,1059,3,17,-1,1,0,1,0,0,0
4,4,274,0,501,144,37,3,25,1,1,0,1,0,2,0
4,4,3171,0,42565,1266,419,6,24,0,1,0,2,0,1,0
4,4,774,0,1817,45,112,0,60,-1,1,0,3,0,0,0
4,4,350,0,18968,199,499,0,22,0,1,0,3,0,55,0
4,4,3171,0,42565,1266,419,6,26,1,1,1,1,0,1,0
4,4,425,0,232150,2423,2951,0,19,-1,1,0,1,0,168,0
4,4,5609,0,6267,2959,1869,135,33,1,0,0,2,1,0,0
4,4,278,0,6,2,57,0,3,0,1,0,0,0,0,0
4,4,2887,0,46565,105,0,10,3,0,0,0,0,0,0,0
4,4,3246,0,66237,2835,3088,7,16,0,1,0,1,0,0,0
4,4,1102,0,141571,3242,3010,21,12,0,1,4,1,4,1,0
4,4,722,0,6886,178,236,0,44,1,1,1,7,0,0,0
4,4,3871,0,29009,3145,2335,157,38,0,1,0,1,0,0,1
4,4,4890,0,210,28,136,0,16,-1,1,0,1,1,0,1
4,4,4928,0,452,17,50,0,4,0,1,0,1,1,0,0
4,4,20,0,3985,124,634,0,24,-1,1,0,1,0,1,0
4,4,1663,0,10235,1097,1627,2,30,0,1,0,1,0,1,1
4,4,5033,0,7992,82,66,0,50,-0.333,1,0,0,0,0,0
4,4,1635,0,806,15,27,0,17,0,0,0,0,0,0,0
4,4,1905,0,252954,4393,5000,17,5,0,1,1,1,0,0,0
4,4,421,0,233684,1631,2241,0,19,-1,1,0,1,0,168,0
4,4,3723,0,143886,7715,762,228,10,0,0,4,0,4,1,17
4,4,426,0,210565,9741,1669,5,19,-1,1,0,1,0,168,0
4,4,641,0,4869,3511,1375,11,27,0,1,0,1,0,313,0
4,4,761,0,1692,14,285,3,24,0,1,0,1,0,17,0
4,4,562,0,3682,68,278,1,46,-0.5,1,0,1,0,0,0
4,4,4045,0,398269,607,131,5,16,0,0,5,0,0,0,0
4,4,479,0,349,5,241,0,7,0,1,0,1,0,0,0
4,4,5058,0,6204,3276,136,21,4,0,1,0,1,0,0,2
4,4,4148,0,223447,6384,2441,39,5,0,1,0,1,0,1,0
4,4,203,0,115,6,62,1,32,0,1,0,4,0,0,1
4,4,4985,0,39253,1361,3139,4,3,0,1,0,0,0,1,0
4,4,23,0,758,0,2,0,11,-1,0,0,0,1,0,0
4,4,82,0,139600,724,790,0,19,-1,1,0,1,0,168,0
4,4,204,0,53358,472,0,3,15,0,0,0,0,1,0,0
4,4,2041,0,41096,974,1410,1,5,0,1,0,1,0,1,0
4,4,254,0,267002,1508,843,0,39,0,0,1,7,0,0,1
4,4,254,0,267002,1508,843,0,34,-1,0,1,11,0,0,1
4,4,742,0,184825,2737,0,14,11,0,0,4,0,0,0,0
4,4,159,0,283639,1879,1228,1,19,-1,1,0,1,0,168,0
4,4,2554,0,23551,6750,148,25,15,0,0,0,0,1,0,0
4,4,2276,0,145419,1904,2,79,7,0,0,0,0,0,0,0
4,4,200,0,944,7,34,0,47,1,1,0,1,0,0,1
4,4,2602,0,411298,47984,26442,424,25,-1,1,1,1,0,1726,0
4,4,4420,0,12971,1746,1463,0,6,0,1,0,1,0,0,0
4,4,779,0,1437,723,22,4,40,-1,0,0,0,1,1,2
4,4,4690,0,9182,1305,572,5,20,0,1,0,0,0,0,0
3,4,2752,0,723,34,332,0,5,0,1,0,2,0,0,0
3,4,642,0,11,0,7,0,20,0,1,0,1,0,0,0
3,4,5017,0,33744,1374,2216,19,46,0,1,0,3,0,0,0
3,4,1176,0,53,11,34,0,7,-1,0,0,0,0,0,0
3,4,2968,0,148,6,107,0,33,-0.333,1,0,1,0,0,0
3,4,3334,0,2959,44,302,0,12,0,1,0,1,0,0,1
3,4,2020,0,155,16,118,0,48,-1,1,0,1,0,0,0
3,4,398,0,1748,22,41,0,5,0,1,0,2,0,0,0
3,4,4464,0,2188,23,66,1,56,-1,1,0,4,0,0,0
3,4,4701,0,32667,1190,1060,21,34,0,0,3,0,0,0,0
3,4,267,0,483635,2064,1247,0,19,-1,1,0,1,0,168,0
3,4,2251,0,23273,3522,1115,5,3,0,0,0,0,0,0,2
3,4,645,0,4855,7,112,0,19,-0.333,0,0,0,0,0,0
3,4,4199,0,16584,6,55,0,33,-1,1,0,1,0,0,0
3,4,681,0,5500,1,2,1,19,0,1,5,1,0,1,0
3,4,356,0,4877,315,51,4,16,0.333,1,0,1,0,0,2
3,4,21,0,18,2,8,0,15,0,1,5,1,0,1,0
3,4,4815,0,1821,92,256,1,50,0,1,0,1,0,0,0
3,4,179,0,1076,26,311,2,47,-1,1,0,1,0,0,0
3,4,6,0,48,2,86,0,17,1,1,0,1,0,0,0
3,4,1929,0,27988,1507,1500,3,21,-1,1,0,0,0,0,0
3,4,125,0,196,539,412,0,11,0,1,0,0,0,0,1
3,4,262,0,2146,2,41,0,24,0,1,0,1,0,17,0
3,4,4373,0,36940,714,465,1,14,1,0,0,0,0,0,0
3,4,4498,0,50723,831,864,6,19,0,1,0,0,0,0,0
3,4,1090,0,3314,432,4,0,13,0,0,5,0,0,0,0
3,4,3724,0,2207,89,599,2,22,1,1,1,1,0,33,0
2,4,648,0,2395,641,2190,0,22,0,1,1,1,0,133,0
4,4,124,0,1503,33,108,0,18,0,1,1,1,0,5,0
4,4,3679,0,19866,2248,952,34,18,0,1,0,1,0,1,0
3,4,2952,0,14918,146,4184,0,21,-1,1,1,1,0,1,0
1,4,3477,0,2867091,1697,86,536,13,0,0,2,0,1,0,0
4,4,1672,0,6709,30,158,1,14,-1,0,2,0,1,0,0
4,4,4133,0,597222,8493,2598,574,6,-1,0,2,0,1,0,0
4,4,3679,0,19866,2248,952,34,22,0,0,5,0,1,1,3
3,4,4133,0,597222,8493,2598,574,19,-1,0,2,0,1,0,0
2,4,2770,0,3432,39,293,0,21,-1,1,1,2,1,0,0
2,4,2770,0,3432,39,293,0,16,1,1,1,2,1,0,0
4,4,4133,0,597222,8493,2598,574,6,-1,0,2,0,1,0,0
4,4,1211,0,24406,358,2239,0,22,0,1,1,1,0,99,0
4,4,1185,0,1460,15,257,0,23,-1,1,1,1,0,1,0
3,4,4133,0,597222,8493,2598,574,19,-1,0,2,0,1,0,0
2,4,3504,0,14728,169,150,3,25,-1,1,0,1,0,113,0
1,4,7,0,2,40,87,0,47,-1,0,1,0,1,1,7
1,4,587,0,538,133,175,0,25,-1,1,0,1,0,113,0
4,4,3537,0,19930,104,405,11,19,0,1,1,1,0,6,0
4,4,4133,0,597222,8493,2598,574,6,-1,0,2,0,1,0,0
4,4,4201,0,36029,2057,1523,63,19,0,1,1,1,0,6,0
3,4,4133,0,597222,8493,2598,574,19,-1,0,2,0,1,0,0
3,4,3042,0,59706,3023,995,96,19,0,1,1,1,0,6,0
3,4,4202,0,22560,488,664,10,19,0,1,1,1,0,6,0
3,4,4312,0,55109,16450,4422,294,19,0,1,1,1,0,6,0
3,4,2193,0,58041,32950,19642,220,19,0,1,1,1,0,6,0
3,4,3663,0,36807,4529,1350,107,20,0,0,4,0,1,6,10
2,4,4133,0,597222,8493,2598,574,19,-1,0,2,0,1,0,0
1,4,721,0,271,1,182,0,24,0,1,0,1,0,1,0
4,4,4133,0,597222,8493,2598,574,6,-1,0,2,0,1,0,0
2,4,37,0,171,18,29,0,38,0,0,2,0,1,0,0
1,4,4611,0,334,51,181,0,39,-1,0,5,0,1,0,1
1,4,4275,0,4079,315,2368,2,14,0,1,2,1,2,4,0
1,4,214,0,1648,7,363,0,13,1,1,7,1,0,26,0
4,4,4133,0,597222,8493,2598,574,6,-1,0,2,0,1,0,0
2,4,837,0,144806,1268,1541,0,10,1,1,6,1,1,1,0
1,4,4891,0,207956,1088,2702,123,19,1,1,3,1,0,11,0
1,4,3340,0,10241,3254,4,39,20,0,0,4,0,1,0,6
1,4,4855,0,70678,1881,1520,8,19,1,1,3,1,0,11,0
1,4,290,0,20487,128,240,0,19,1,1,3,1,0,11,0
3,4,5049,1,267526,156328,980,1238,34,1,1,0,1,0,0,0
1,4,5156,1,13138,10702,7424,276,20,0,1,2,1,0,1,0
4,4,1892,1,13145,10265,7810,113,29,-1,0,3,0,1,1,5
1,4,2187,1,127088,646881,1021,8602,42,1,0,1,0,0,8600,0
4,4,4998,1,8767,141252,59256,655,25,1,1,1,1,0,11,0
4,4,5736,1,102686,536990,7335,6415,29,1,0,0,0,0,13098,67
4,4,5215,1,130861,89238,3170,1807,9,0,0,1,2,1,0,4
3,4,4952,1,166895,68325,2511,36,7,0,0,0,0,0,12,166
2,4,4584,1,383503,363075,2586,3869,28,-1,0,0,0,0,6,75
2,4,5025,1,469695,7916313,183,7885,21,0,1,2,1,0,2,0
2,4,3787,1,26482,45721,90,292,45,1,0,3,0,0,2,7
2,4,4718,1,21369,5276,1332,26,30,0,0,0,0,0,0,0
4,4,4998,1,8767,141252,59256,655,50,0,0,0,0,1,6,73
4,4,4624,1,35064,47849,5902,589,43,-0.333,0,0,4,1,0,10
4,4,4319,1,208073,15572,6466,283,51,-0.2,1,0,2,0,0,1
3,4,4613,1,43201,10228,783,308,24,1,0,2,0,0,0,0
3,4,5203,1,19053,2542,358,34,23,0,1,0,1,0,1,0
2,4,2884,1,43771,313071,1776,413,32,0,1,0,2,0,0,1
1,4,2852,1,12452,23220,226,398,17,0,1,2,1,0,1,0
4,4,4627,1,18836,146213,386,1310,11,0,0,0,0,1,13,104
4,4,4966,1,202107,45395,789,827,36,0,0,0,0,0,0,0
4,4,4831,1,15451,6730,1955,60,35,-1,0,0,0,0,5,153
3,4,5369,1,118810,14625,4695,318,18,0,1,0,0,0,0,27
1,4,2367,1,53758,1340,332,72,36,0,0,0,0,0,0,0
1,4,4965,1,62588,78027,2543,379,23,0,1,0,1,0,85,0
3,4,5121,1,19516,21311,1407,394,23,0,1,0,1,0,85,0
3,4,3988,1,88282,2197,1341,67,23,0,1,0,1,0,85,0
3,4,5113,1,477478,3448282,2693,21592,39,0,0,0,0,0,8500,327
3,4,4359,1,19491,18233,399,23,25,0,1,0,1,0,2,0
3,4,1711,1,354,22010,382,30,29,0,0,0,0,0,0,32
1,4,4581,1,2624,14669,2003,84,35,-1,1,0,1,0,0,2
4,4,5049,1,136934,27503,13822,291,47,0.333,0,0,0,0,1,14
2,4,4739,1,505330,1684844,887,1316,19,0,1,1,1,0,17,0
2,4,2926,1,10543,42807,72,42,17,0,0,2,0,1,17,47
1,4,3710,1,7838,1100,52,11,46,0,0,1,0,1,1,1
4,4,4720,1,100820,37240,6129,721,27,1,1,1,3,0,4,11
3,4,4668,1,28464,23465,1863,627,15,0,0,0,1,0,0,0
3,4,3066,1,6388,1603,1585,24,14,0,1,0,1,0,75,0
3,4,5025,1,16781,16473,36,371,23,-1,1,0,2,0,2,0
3,4,5111,1,17958,162384,37,166,4,0,1,0,0,0,1,4
2,4,4305,1,36557,6381,1720,124,5,0,1,0,0,0,0,1
2,4,2852,1,12452,23220,226,398,16,0,0,2,0,0,1,2
2,4,5113,1,477478,3448282,2693,21592,12,0,0,0,0,0,9785,280
1,4,5184,1,19818,2269,4279,41,22,0,1,0,1,0,3,0
1,4,4983,1,113126,14517,7158,85,32,0.333,0,0,0,0,2,17
4,4,911,0,338,4,199,0,18,0,1,0,1,0,11,0
3,4,2,0,3,0,11,0,18,0,0,0,0,1,0,0
2,4,3551,0,18316,885,952,14,18,0,1,0,1,0,11,0
2,4,4029,0,281759,826,111,15,18,0,1,0,1,0,11,0
1,4,3253,0,29153,831,3261,3,26,0,1,0,1,0,1,0
1,4,4789,0,39526,215,1111,43,18,0,1,0,1,0,11,0
1,4,4895,0,371248,7941,1836,57,18,0,1,0,1,0,11,0
1,4,4243,0,40418,200,364,3,18,0,1,0,1,0,11,0
1,4,937,0,70033,645,825,1,18,0,1,0,1,0,11,0
1,4,2410,0,24954,904,2863,6,18,0,1,0,1,0,11,0
1,4,675,0,8512,154,2294,0,18,0,1,0,1,0,11,0
1,4,5189,0,409599,4875,4820,789,18,0,1,0,1,0,11,0
1,4,3080,0,41756,329,2128,16,18,0,1,0,1,0,11,0
1,4,5378,1,211456,793968,3226,8080,16,0,0,0,0,1,11000,49
3,4,2320,0,1960033,4125,130,443,16,0,1,0,1,1,32,0
2,4,728,0,13792,216,170,0,22,0,1,0,1,0,17,0
2,4,24,0,726,0,1,0,9,0,0,0,0,1,0,0
2,4,3048,0,11698,1299,2677,12,56,0,0,0,0,1,0,6
1,4,178,0,4073,319,882,0,22,-1,1,0,2,0,4,0
1,4,505,0,67298,1351,1740,16,24,1,1,0,1,0,4,0
1,4,11,0,2156,87,118,6,22,-1,1,0,2,0,4,0
1,4,2301,0,157853,1070,1344,3,22,-1,1,0,2,0,4,0
4,4,4065,0,53282,1122,926,15,24,1,1,0,1,0,4,0
4,4,652,0,6427,72,92,6,24,1,1,0,1,0,4,0
4,4,2301,0,157853,1070,1344,3,24,1,1,0,1,0,4,0
4,4,4957,0,81957,216,276,0,24,1,0,0,0,1,4,15
